Chr	Start	End	Value	Color
7	8800001	8900000	7140	1f78b4
7	8900001	9000000	7363	1f78b4
7	9000001	9100000	3127	1f78b4
7	9100001	9200000	20390	1f78b4
7	9200001	9300000	3862	1f78b4
7	9300001	9400000	6539	1f78b4
7	9400001	9500000	3002	1f78b4
7	9500001	9600000	2977	1f78b4
7	9600001	9700000	2016	1f78b4
7	9700001	9800000	2478	1f78b4
7	9800001	9900000	1664	1f78b4
7	9900001	10000000	2851	1f78b4
7	10000001	10100000	6205	1f78b4
7	10100001	10200000	2307	1f78b4
7	10200001	10300000	3579	1f78b4
7	10300001	10400000	2983	1f78b4
7	10400001	10500000	10373	1f78b4
7	10500001	10600000	6549	1f78b4
7	10600001	10700000	4358	1f78b4
7	10700001	10800000	5327	1f78b4
7	10800001	10900000	6338	1f78b4
7	10900001	11000000	3584	1f78b4
7	11000001	11100000	13933	1f78b4
7	11100001	11200000	13951	1f78b4
7	11200001	11300000	5706	1f78b4
7	11300001	11400000	9312	1f78b4
7	11400001	11500000	11709	1f78b4
7	11500001	11600000	12542	1f78b4
7	11600001	11700000	21770	1f78b4
7	11700001	11800000	13968	1f78b4
7	11800001	11900000	7573	1f78b4
7	11900001	12000000	1510	1f78b4
7	12000001	12100000	334	1f78b4
7	12100001	12200000	2700	1f78b4
7	12200001	12300000	2007	1f78b4
7	12300001	12400000	14493	1f78b4
7	12400001	12500000	5908	1f78b4
7	12500001	12600000	10010	1f78b4
7	12600001	12700000	7718	1f78b4
7	12700001	12800000	4499	1f78b4
7	12800001	12900000	8290	1f78b4
7	12900001	13000000	5462	1f78b4
7	13000001	13100000	7956	1f78b4
7	13100001	13200000	8528	1f78b4
7	13200001	13300000	3841	1f78b4
7	13300001	13400000	5064	1f78b4
7	13400001	13500000	4569	1f78b4
7	13500001	13600000	5963	1f78b4
7	13600001	13700000	28245	1f78b4
7	13700001	13800000	15437	1f78b4
7	13800001	13900000	8576	1f78b4
7	13900001	14000000	1558	1f78b4
7	14000001	14100000	2869	1f78b4
7	14100001	14200000	711	1f78b4
7	14200001	14300000	373	1f78b4
7	14300001	14400000	1264	1f78b4
7	14400001	14500000	1202	1f78b4
7	14500001	14600000	10722	1f78b4
7	14600001	14700000	3541	1f78b4
7	14700001	14800000	13270	1f78b4
7	14800001	14900000	3459	1f78b4
7	14900001	15000000	5796	1f78b4
7	15000001	15100000	12709	1f78b4
7	15100001	15200000	6271	1f78b4
7	15200001	15300000	18303	1f78b4
7	15300001	15400000	9916	1f78b4
7	15400001	15500000	1801	1f78b4
7	15500001	15600000	5264	1f78b4
7	15600001	15700000	6798	1f78b4
7	15700001	15800000	5515	1f78b4
7	15800001	15900000	14924	1f78b4
7	15900001	16000000	11294	1f78b4
7	16000001	16100000	6251	1f78b4
7	16100001	16200000	7358	1f78b4
7	16200001	16300000	4596	1f78b4
7	16300001	16400000	5662	1f78b4
7	16400001	16500000	4176	1f78b4
7	16500001	16600000	6673	1f78b4
7	16600001	16700000	6075	1f78b4
7	16700001	16800000	6656	1f78b4
7	16800001	16900000	4299	1f78b4
7	16900001	17000000	2260	1f78b4
7	17000001	17100000	24886	1f78b4
7	17100001	17200000	4672	1f78b4
7	17200001	17300000	2812	1f78b4
7	17300001	17400000	3079	1f78b4
7	17400001	17500000	3420	1f78b4
7	17500001	17600000	3443	1f78b4
7	17600001	17700000	4340	1f78b4
7	17700001	17800000	2883	1f78b4
7	17800001	17900000	4582	1f78b4
7	17900001	18000000	3188	1f78b4
7	18000001	18100000	2547	1f78b4
7	18100001	18200000	2838	1f78b4
7	18200001	18300000	1813	1f78b4
7	18300001	18400000	7445	1f78b4
7	18400001	18500000	23525	1f78b4
7	18500001	18600000	2262	1f78b4
7	18600001	18700000	10039	1f78b4
7	18700001	18800000	3651	1f78b4
7	18800001	18900000	3778	1f78b4
7	18900001	19000000	3440	1f78b4
7	19000001	19100000	8091	1f78b4
7	19100001	19200000	3839	1f78b4
7	19200001	19300000	1845	1f78b4
7	19300001	19400000	3522	1f78b4
7	19400001	19500000	6182	1f78b4
7	19500001	19600000	6336	1f78b4
7	19600001	19700000	1940	1f78b4
7	19700001	19800000	3313	1f78b4
7	19800001	19900000	4902	1f78b4
7	19900001	20000000	3172	1f78b4
7	20000001	20100000	4939	1f78b4
7	20100001	20200000	7486	1f78b4
7	20200001	20300000	4548	1f78b4
7	20300001	20400000	3514	1f78b4
7	20400001	20500000	9187	1f78b4
7	20500001	20600000	34703	1f78b4
7	20600001	20700000	9159	1f78b4
7	20700001	20800000	6922	1f78b4
7	20800001	20900000	4860	1f78b4
7	20900001	21000000	5061	1f78b4
7	21000001	21100000	13359	1f78b4
7	21100001	21200000	4290	1f78b4
7	21200001	21300000	4234	1f78b4
7	21300001	21400000	11970	1f78b4
7	21400001	21500000	10295	1f78b4
7	21500001	21600000	5545	1f78b4
7	21600001	21700000	4439	1f78b4
7	21700001	21800000	3125	1f78b4
7	21800001	21900000	3436	1f78b4
7	21900001	22000000	7987	1f78b4
7	22000001	22100000	4463	1f78b4
7	22100001	22200000	5936	1f78b4
7	22200001	22300000	3049	1f78b4
7	22300001	22400000	5573	1f78b4
7	22400001	22500000	3031	1f78b4
7	22500001	22600000	2686	1f78b4
7	22600001	22700000	3279	1f78b4
7	22700001	22800000	3319	1f78b4
7	22800001	22900000	2508	1f78b4
7	22900001	23000000	3167	1f78b4
7	23000001	23100000	2178	1f78b4
7	23100001	23200000	4144	1f78b4
7	23200001	23300000	2555	1f78b4
7	23300001	23400000	5073	1f78b4
7	23400001	23500000	11826	1f78b4
7	23500001	23600000	3774	1f78b4
7	23600001	23700000	3036	1f78b4
7	23700001	23800000	10029	1f78b4
7	23800001	23900000	1809	1f78b4
7	23900001	24000000	1685	1f78b4
7	24000001	24100000	2528	1f78b4
7	24100001	24200000	6055	1f78b4
7	24200001	24300000	10208	1f78b4
7	24300001	24400000	2248	1f78b4
7	24400001	24500000	3232	1f78b4
7	24500001	24600000	4112	1f78b4
7	24600001	24700000	2943	1f78b4
7	24700001	24800000	2225	1f78b4
7	24800001	24900000	2459	1f78b4
7	24900001	25000000	2299	1f78b4
7	25000001	25100000	2394	1f78b4
7	25100001	25200000	4547	1f78b4
7	25200001	25300000	4284	1f78b4
7	25300001	25400000	1950	1f78b4
7	25400001	25500000	4551	1f78b4
7	25500001	25600000	3650	1f78b4
7	25600001	25700000	1861	1f78b4
7	25700001	25800000	3379	1f78b4
7	25800001	25900000	3745	1f78b4
7	25900001	26000000	2807	1f78b4
7	26000001	26100000	5025	1f78b4
7	26100001	26200000	8582	1f78b4
7	26200001	26300000	3209	1f78b4
7	26300001	26400000	3066	1f78b4
7	26400001	26500000	3578	1f78b4
7	26500001	26600000	6107	1f78b4
7	26600001	26700000	2961	1f78b4
7	26700001	26800000	3317	1f78b4
7	26800001	26900000	5438	1f78b4
7	26900001	27000000	2943	1f78b4
7	27000001	27100000	1817	1f78b4
7	27100001	27200000	8446	1f78b4
7	27200001	27300000	4064	1f78b4
7	27300001	27400000	2318	1f78b4
7	27400001	27500000	2744	1f78b4
7	27500001	27600000	5550	1f78b4
7	27600001	27700000	3632	1f78b4
7	27700001	27800000	2168	1f78b4
7	27800001	27900000	1501	1f78b4
7	27900001	28000000	2281	1f78b4
7	28000001	28100000	4505	1f78b4
7	28100001	28200000	5346	1f78b4
7	28200001	28300000	1615	1f78b4
7	28300001	28400000	1710	1f78b4
7	28400001	28500000	2051	1f78b4
7	28500001	28600000	1857	1f78b4
7	28600001	28700000	5561	1f78b4
7	28700001	28800000	2298	1f78b4
7	28800001	28900000	2442	1f78b4
7	28900001	29000000	1941	1f78b4
7	29000001	29100000	2033	1f78b4
7	29100001	29200000	1534	1f78b4
7	29200001	29300000	1571	1f78b4
7	29300001	29400000	2034	1f78b4
7	29400001	29500000	2452	1f78b4
7	29500001	29600000	8552	1f78b4
7	29600001	29697621	1968	1f78b4
8	1	100000	2275	1f78b4
8	100001	200000	3808	1f78b4
8	200001	300000	4101	1f78b4
8	300001	400000	2543	1f78b4
8	400001	500000	2049	1f78b4
8	500001	600000	3246	1f78b4
8	600001	700000	4002	1f78b4
8	700001	800000	2527	1f78b4
8	800001	900000	2523	1f78b4
8	900001	1000000	2006	1f78b4
8	1000001	1100000	2791	1f78b4
8	1100001	1200000	8951	1f78b4
8	1200001	1300000	6124	1f78b4
8	1300001	1400000	1792	1f78b4
8	1400001	1500000	10581	1f78b4
8	1500001	1600000	4465	1f78b4
8	1600001	1700000	3603	1f78b4
8	1700001	1800000	13855	1f78b4
8	1800001	1900000	13128	1f78b4
8	1900001	2000000	8064	1f78b4
8	2000001	2100000	3520	1f78b4
8	2100001	2200000	2706	1f78b4
8	2200001	2300000	6251	1f78b4
8	2300001	2400000	9422	1f78b4
8	2400001	2500000	3157	1f78b4
8	2500001	2600000	1292	1f78b4
8	2600001	2700000	2675	1f78b4
8	2700001	2800000	4163	1f78b4
8	2800001	2900000	8895	1f78b4
8	2900001	3000000	7359	1f78b4
8	3000001	3100000	2541	1f78b4
8	3100001	3200000	1914	1f78b4
8	3200001	3300000	5327	1f78b4
8	3300001	3400000	2386	1f78b4
8	3400001	3500000	5195	1f78b4
8	3500001	3600000	2778	1f78b4
8	3600001	3700000	2658	1f78b4
8	3700001	3800000	4389	1f78b4
8	3800001	3900000	6774	1f78b4
8	3900001	4000000	3067	1f78b4
8	4000001	4100000	5564	1f78b4
8	4100001	4200000	7964	1f78b4
8	4200001	4300000	5334	1f78b4
8	4300001	4400000	6536	1f78b4
8	4400001	4500000	1586	1f78b4
8	4500001	4600000	1963	1f78b4
8	4600001	4700000	4383	1f78b4
8	4700001	4800000	7072	1f78b4
8	4800001	4900000	2657	1f78b4
8	4900001	5000000	813	1f78b4
8	5000001	5100000	15624	1f78b4
8	5100001	5200000	11541	1f78b4
8	5200001	5300000	7259	1f78b4
8	5300001	5400000	3243	1f78b4
8	5400001	5500000	10507	1f78b4
8	5500001	5600000	12934	1f78b4
8	5600001	5700000	9442	1f78b4
8	5700001	5800000	5595	1f78b4
8	5800001	5900000	5739	1f78b4
8	5900001	6000000	13069	1f78b4
8	6000001	6100000	11789	1f78b4
8	6100001	6200000	12206	1f78b4
8	6200001	6300000	3086	1f78b4
8	6300001	6400000	1406	1f78b4
8	6400001	6500000	2601	1f78b4
8	6500001	6600000	5483	1f78b4
8	6600001	6700000	3697	1f78b4
8	6700001	6800000	742	1f78b4
8	6800001	6900000	888	1f78b4
8	6900001	7000000	1237	1f78b4
8	7000001	7100000	1041	1f78b4
8	7100001	7200000	571	1f78b4
8	7200001	7300000	6366	1f78b4
8	7300001	7400000	2887	1f78b4
8	7400001	7500000	2388	1f78b4
8	7500001	7600000	3573	1f78b4
8	7600001	7700000	17650	1f78b4
8	7700001	7800000	11129	1f78b4
8	7800001	7900000	16219	1f78b4
8	7900001	8000000	8773	1f78b4
8	8000001	8100000	29071	1f78b4
8	8100001	8200000	7754	1f78b4
8	8200001	8300000	17300	1f78b4
8	8300001	8400000	9614	1f78b4
8	8400001	8500000	9630	1f78b4
8	8500001	8600000	8461	1f78b4
8	8600001	8700000	5356	1f78b4
8	8700001	8800000	6127	1f78b4
8	8800001	8900000	13757	1f78b4
8	8900001	9000000	15227	1f78b4
8	9000001	9100000	7221	1f78b4
8	9100001	9200000	9007	1f78b4
8	9200001	9300000	3934	1f78b4
8	9300001	9400000	8048	1f78b4
8	9400001	9500000	3480	1f78b4
8	9500001	9600000	5129	1f78b4
8	9600001	9700000	14212	1f78b4
8	9700001	9800000	9384	1f78b4
8	9800001	9900000	18236	1f78b4
8	9900001	10000000	11771	1f78b4
8	10000001	10100000	16635	1f78b4
8	10100001	10200000	4018	1f78b4
8	10200001	10300000	3204	1f78b4
8	10300001	10400000	3580	1f78b4
8	10400001	10500000	10694	1f78b4
8	10500001	10600000	16510	1f78b4
8	10600001	10700000	6513	1f78b4
8	10700001	10800000	8716	1f78b4
8	10800001	10900000	5497	1f78b4
8	10900001	11000000	4218	1f78b4
8	11000001	11100000	3562	1f78b4
8	11100001	11200000	14889	1f78b4
8	11200001	11300000	2330	1f78b4
8	11300001	11400000	18860	1f78b4
8	11400001	11500000	3746	1f78b4
8	11500001	11600000	3191	1f78b4
8	11600001	11700000	6228	1f78b4
8	11700001	11800000	2966	1f78b4
8	11800001	11900000	8635	1f78b4
8	11900001	12000000	15542	1f78b4
8	12000001	12100000	18721	1f78b4
8	12100001	12200000	7334	1f78b4
8	12200001	12300000	6671	1f78b4
8	12300001	12400000	5450	1f78b4
8	12400001	12500000	2744	1f78b4
8	12500001	12600000	9803	1f78b4
8	12600001	12700000	4870	1f78b4
8	12700001	12800000	4816	1f78b4
8	12800001	12900000	6642	1f78b4
8	12900001	13000000	7668	1f78b4
8	13000001	13100000	12485	1f78b4
8	13100001	13200000	5688	1f78b4
8	13200001	13300000	874	1f78b4
8	13300001	13400000	1172	1f78b4
8	13400001	13500000	7832	1f78b4
8	13500001	13600000	12481	1f78b4
8	13600001	13700000	18640	1f78b4
8	13700001	13800000	2606	1f78b4
8	13800001	13900000	12203	1f78b4
8	13900001	14000000	2115	1f78b4
8	14000001	14100000	12807	1f78b4
8	14100001	14200000	2318	1f78b4
8	14200001	14300000	7208	1f78b4
8	14300001	14400000	2224	1f78b4
8	14400001	14500000	3516	1f78b4
8	14500001	14600000	7324	1f78b4
8	14600001	14700000	4004	1f78b4
8	14700001	14800000	3106	1f78b4
8	14800001	14900000	2196	1f78b4
8	14900001	15000000	3602	1f78b4
8	15000001	15100000	3317	1f78b4
8	15100001	15200000	2650	1f78b4
8	15200001	15300000	5067	1f78b4
8	15300001	15400000	15697	1f78b4
8	15400001	15500000	2919	1f78b4
8	15500001	15600000	3212	1f78b4
8	15600001	15700000	5133	1f78b4
8	15700001	15800000	1902	1f78b4
8	15800001	15900000	5389	1f78b4
8	15900001	16000000	2924	1f78b4
8	16000001	16100000	2453	1f78b4
8	16100001	16200000	2044	1f78b4
8	16200001	16300000	222	1f78b4
8	16300001	16400000	4821	1f78b4
8	16400001	16500000	10391	1f78b4
8	16500001	16600000	1942	1f78b4
8	16600001	16700000	6450	1f78b4
8	16700001	16800000	4775	1f78b4
8	16800001	16900000	2692	1f78b4
8	16900001	17000000	6295	1f78b4
8	17000001	17100000	12670	1f78b4
8	17100001	17200000	17628	1f78b4
8	17200001	17300000	8047	1f78b4
8	17300001	17400000	10632	1f78b4
8	17400001	17500000	18432	1f78b4
8	17500001	17600000	12197	1f78b4
8	17600001	17700000	13531	1f78b4
8	17700001	17800000	5601	1f78b4
8	17800001	17900000	4722	1f78b4
8	17900001	18000000	6064	1f78b4
8	18000001	18100000	32274	1f78b4
8	18100001	18200000	3603	1f78b4
8	18200001	18300000	3341	1f78b4
8	18300001	18400000	8719	1f78b4
8	18400001	18500000	4333	1f78b4
8	18500001	18600000	7443	1f78b4
8	18600001	18700000	8147	1f78b4
8	18700001	18800000	17725	1f78b4
8	18800001	18900000	16497	1f78b4
8	18900001	19000000	10599	1f78b4
8	19000001	19100000	2818	1f78b4
8	19100001	19200000	2575	1f78b4
8	19200001	19300000	4074	1f78b4
8	19300001	19400000	10268	1f78b4
8	19400001	19500000	6593	1f78b4
8	19500001	19600000	3633	1f78b4
8	19600001	19700000	5348	1f78b4
8	19700001	19800000	4524	1f78b4
8	19800001	19900000	8214	1f78b4
8	19900001	20000000	5531	1f78b4
8	20000001	20100000	10339	1f78b4
8	20100001	20200000	3600	1f78b4
8	20200001	20300000	5867	1f78b4
8	20300001	20400000	3590	1f78b4
8	20400001	20500000	3192	1f78b4
8	20500001	20600000	2950	1f78b4
8	20600001	20700000	3193	1f78b4
8	20700001	20800000	3032	1f78b4
8	20800001	20900000	3173	1f78b4
8	20900001	21000000	2779	1f78b4
8	21000001	21100000	3484	1f78b4
8	21100001	21200000	2815	1f78b4
8	21200001	21300000	3421	1f78b4
8	21300001	21400000	3466	1f78b4
8	21400001	21500000	2377	1f78b4
8	21500001	21600000	1962	1f78b4
8	21600001	21700000	5098	1f78b4
8	21700001	21800000	2807	1f78b4
8	21800001	21900000	5664	1f78b4
8	21900001	22000000	10130	1f78b4
8	22000001	22100000	1373	1f78b4
8	22100001	22200000	2897	1f78b4
8	22200001	22300000	3517	1f78b4
8	22300001	22400000	2715	1f78b4
8	22400001	22500000	1985	1f78b4
8	22500001	22600000	8035	1f78b4
8	22600001	22700000	1379	1f78b4
8	22700001	22800000	3675	1f78b4
8	22800001	22900000	2933	1f78b4
8	22900001	23000000	2276	1f78b4
8	23000001	23100000	5134	1f78b4
8	23100001	23200000	6053	1f78b4
8	23200001	23300000	2320	1f78b4
8	23300001	23400000	2027	1f78b4
8	23400001	23500000	2279	1f78b4
8	23500001	23600000	3561	1f78b4
8	23600001	23700000	2275	1f78b4
8	23700001	23800000	1764	1f78b4
8	23800001	23900000	1162	1f78b4
8	23900001	24000000	1352	1f78b4
8	24000001	24100000	1412	1f78b4
8	24100001	24200000	3354	1f78b4
8	24200001	24300000	2149	1f78b4
8	24300001	24400000	1942	1f78b4
8	24400001	24500000	1635	1f78b4
8	24500001	24600000	2508	1f78b4
8	24600001	24700000	1896	1f78b4
8	24700001	24800000	5474	1f78b4
8	24800001	24900000	2896	1f78b4
8	24900001	25000000	4421	1f78b4
8	25000001	25100000	6430	1f78b4
8	25100001	25200000	12653	1f78b4
8	25200001	25300000	5294	1f78b4
8	25300001	25400000	4301	1f78b4
8	25400001	25500000	4485	1f78b4
8	25500001	25600000	12043	1f78b4
8	25600001	25700000	5623	1f78b4
8	25700001	25800000	7589	1f78b4
8	25800001	25900000	4181	1f78b4
8	25900001	26000000	4304	1f78b4
8	26000001	26100000	9564	1f78b4
8	26100001	26200000	4989	1f78b4
8	26200001	26300000	7023	1f78b4
8	26300001	26400000	3912	1f78b4
8	26400001	26500000	6447	1f78b4
8	26500001	26600000	4798	1f78b4
8	26600001	26700000	3858	1f78b4
8	26700001	26800000	6167	1f78b4
8	26800001	26900000	5868	1f78b4
8	26900001	27000000	11243	1f78b4
8	27000001	27100000	9999	1f78b4
8	27100001	27200000	8014	1f78b4
8	27200001	27300000	7862	1f78b4
8	27300001	27400000	6175	1f78b4
8	27400001	27500000	6391	1f78b4
8	27500001	27600000	8232	1f78b4
8	27600001	27700000	3541	1f78b4
8	27700001	27800000	19349	1f78b4
8	27800001	27900000	5047	1f78b4
8	27900001	28000000	4542	1f78b4
8	28000001	28100000	7599	1f78b4
8	28100001	28200000	5608	1f78b4
8	28200001	28300000	11446	1f78b4
8	28300001	28400000	6131	1f78b4
8	28400001	28443022	2232	1f78b4
9	1	100000	5537	1f78b4
9	100001	200000	1870	1f78b4
9	200001	300000	4017	1f78b4
9	300001	400000	2435	1f78b4
9	400001	500000	1980	1f78b4
9	500001	600000	6237	1f78b4
9	600001	700000	11792	1f78b4
9	700001	800000	7277	1f78b4
9	800001	900000	5867	1f78b4
9	900001	1000000	3618	1f78b4
9	1000001	1100000	6101	1f78b4
9	1100001	1200000	4977	1f78b4
9	1200001	1300000	3460	1f78b4
9	1300001	1400000	5351	1f78b4
9	1400001	1500000	7646	1f78b4
9	1500001	1600000	6265	1f78b4
9	1600001	1700000	6554	1f78b4
9	1700001	1800000	13485	1f78b4
9	1800001	1900000	2665	1f78b4
9	1900001	2000000	7945	1f78b4
9	2000001	2100000	5885	1f78b4
9	2100001	2200000	6105	1f78b4
9	2200001	2300000	5078	1f78b4
9	2300001	2400000	6240	1f78b4
9	2400001	2500000	4240	1f78b4
9	2500001	2600000	8970	1f78b4
9	2600001	2700000	3394	1f78b4
9	2700001	2800000	3755	1f78b4
9	2800001	2900000	3780	1f78b4
9	2900001	3000000	12872	1f78b4
9	3000001	3100000	15744	1f78b4
9	3100001	3200000	4133	1f78b4
9	3200001	3300000	6172	1f78b4
9	3300001	3400000	3741	1f78b4
9	3400001	3500000	2499	1f78b4
9	3500001	3600000	2641	1f78b4
9	3600001	3700000	5864	1f78b4
9	3700001	3800000	4760	1f78b4
9	3800001	3900000	2806	1f78b4
9	3900001	4000000	2674	1f78b4
9	4000001	4100000	8210	1f78b4
9	4100001	4200000	14239	1f78b4
9	4200001	4300000	16709	1f78b4
9	4300001	4400000	8790	1f78b4
9	4400001	4500000	4698	1f78b4
9	4500001	4600000	3130	1f78b4
9	4600001	4700000	7385	1f78b4
9	4700001	4800000	3336	1f78b4
9	4800001	4900000	2662	1f78b4
9	4900001	5000000	2796	1f78b4
9	5000001	5100000	5439	1f78b4
9	5100001	5200000	10979	1f78b4
9	5200001	5300000	8960	1f78b4
9	5300001	5400000	4045	1f78b4
9	5400001	5500000	5314	1f78b4
9	5500001	5600000	1749	1f78b4
9	5600001	5700000	7523	1f78b4
9	5700001	5800000	2373	1f78b4
9	5800001	5900000	3618	1f78b4
9	5900001	6000000	14492	1f78b4
9	6000001	6100000	3963	1f78b4
9	6100001	6200000	13879	1f78b4
9	6200001	6300000	17796	1f78b4
9	6300001	6400000	19687	1f78b4
9	6400001	6500000	10486	1f78b4
9	6500001	6600000	15204	1f78b4
9	6600001	6700000	9743	1f78b4
9	6700001	6800000	19915	1f78b4
9	6800001	6900000	17807	1f78b4
9	6900001	7000000	6039	1f78b4
9	7000001	7100000	14400	1f78b4
9	7100001	7200000	12453	1f78b4
9	7200001	7300000	3070	1f78b4
9	7300001	7400000	13870	1f78b4
9	7400001	7500000	8068	1f78b4
9	7500001	7600000	3259	1f78b4
9	7600001	7700000	3637	1f78b4
9	7700001	7800000	22110	1f78b4
9	7800001	7900000	7317	1f78b4
9	7900001	8000000	3377	1f78b4
9	8000001	8100000	5119	1f78b4
9	8100001	8200000	3282	1f78b4
9	8200001	8300000	689	1f78b4
9	8300001	8400000	153	1f78b4
9	8400001	8500000	1457	1f78b4
9	8500001	8600000	6394	1f78b4
9	8600001	8700000	1944	1f78b4
9	8700001	8800000	7153	1f78b4
9	8800001	8900000	8124	1f78b4
9	8900001	9000000	10948	1f78b4
9	9000001	9100000	35736	1f78b4
9	9100001	9200000	12646	1f78b4
9	9200001	9300000	11013	1f78b4
9	9300001	9400000	5958	1f78b4
9	9400001	9500000	7869	1f78b4
9	9500001	9600000	7098	1f78b4
9	9600001	9700000	4453	1f78b4
9	9700001	9800000	9462	1f78b4
9	9800001	9900000	9222	1f78b4
9	9900001	10000000	5481	1f78b4
9	10000001	10100000	6323	1f78b4
9	10100001	10200000	8379	1f78b4
9	10200001	10300000	11285	1f78b4
9	10300001	10400000	15385	1f78b4
9	10400001	10500000	6167	1f78b4
9	10500001	10600000	2654	1f78b4
9	10600001	10700000	2933	1f78b4
9	10700001	10800000	7143	1f78b4
9	10800001	10900000	6000	1f78b4
9	10900001	11000000	6977	1f78b4
9	11000001	11100000	10588	1f78b4
9	11100001	11200000	20128	1f78b4
9	11200001	11300000	14219	1f78b4
9	11300001	11400000	1940	1f78b4
9	11400001	11500000	3967	1f78b4
9	11500001	11600000	1752	1f78b4
9	11600001	11700000	5857	1f78b4
9	11700001	11800000	3569	1f78b4
9	11800001	11900000	5263	1f78b4
9	11900001	12000000	2735	1f78b4
9	12000001	12100000	10278	1f78b4
9	12100001	12200000	5777	1f78b4
9	12200001	12300000	6121	1f78b4
9	12300001	12400000	5043	1f78b4
9	12400001	12500000	5006	1f78b4
9	12500001	12600000	5777	1f78b4
9	12600001	12700000	7285	1f78b4
9	12700001	12800000	6515	1f78b4
9	12800001	12900000	11861	1f78b4
9	12900001	13000000	2918	1f78b4
9	13000001	13100000	5754	1f78b4
9	13100001	13200000	3872	1f78b4
9	13200001	13300000	4863	1f78b4
9	13300001	13400000	1378	1f78b4
9	13400001	13500000	1922	1f78b4
9	13500001	13600000	5337	1f78b4
9	13600001	13700000	4144	1f78b4
9	13700001	13800000	4783	1f78b4
9	13800001	13900000	2028	1f78b4
9	13900001	14000000	5219	1f78b4
9	14000001	14100000	3071	1f78b4
9	14100001	14200000	6261	1f78b4
9	14200001	14300000	2017	1f78b4
9	14300001	14400000	3379	1f78b4
9	14400001	14500000	3659	1f78b4
9	14500001	14600000	2710	1f78b4
9	14600001	14700000	2572	1f78b4
9	14700001	14800000	5206	1f78b4
9	14800001	14900000	3256	1f78b4
9	14900001	15000000	2528	1f78b4
9	15000001	15100000	9704	1f78b4
9	15100001	15200000	12813	1f78b4
9	15200001	15300000	2937	1f78b4
9	15300001	15400000	2719	1f78b4
9	15400001	15500000	4409	1f78b4
9	15500001	15600000	4266	1f78b4
9	15600001	15700000	4181	1f78b4
9	15700001	15800000	8341	1f78b4
9	15800001	15900000	10259	1f78b4
9	15900001	16000000	3089	1f78b4
9	16000001	16100000	3717	1f78b4
9	16100001	16200000	3003	1f78b4
9	16200001	16300000	3088	1f78b4
9	16300001	16400000	3017	1f78b4
9	16400001	16500000	2284	1f78b4
9	16500001	16600000	2786	1f78b4
9	16600001	16700000	3578	1f78b4
9	16700001	16800000	6448	1f78b4
9	16800001	16900000	3607	1f78b4
9	16900001	17000000	2691	1f78b4
9	17000001	17100000	2085	1f78b4
9	17100001	17200000	4413	1f78b4
9	17200001	17300000	8387	1f78b4
9	17300001	17400000	3671	1f78b4
9	17400001	17500000	3302	1f78b4
9	17500001	17600000	2807	1f78b4
9	17600001	17700000	2488	1f78b4
9	17700001	17800000	3614	1f78b4
9	17800001	17900000	2837	1f78b4
9	17900001	18000000	4768	1f78b4
9	18000001	18100000	2606	1f78b4
9	18100001	18200000	2188	1f78b4
9	18200001	18300000	2285	1f78b4
9	18300001	18400000	1654	1f78b4
9	18400001	18500000	1573	1f78b4
9	18500001	18600000	2310	1f78b4
9	18600001	18700000	4265	1f78b4
9	18700001	18800000	2978	1f78b4
9	18800001	18900000	3156	1f78b4
9	18900001	19000000	2437	1f78b4
9	19000001	19100000	2776	1f78b4
9	19100001	19200000	4840	1f78b4
9	19200001	19300000	2531	1f78b4
9	19300001	19400000	2267	1f78b4
9	19400001	19500000	1863	1f78b4
9	19500001	19600000	2042	1f78b4
9	19600001	19700000	2496	1f78b4
9	19700001	19800000	2204	1f78b4
9	19800001	19900000	3668	1f78b4
9	19900001	20000000	2178	1f78b4
9	20000001	20100000	1305	1f78b4
9	20100001	20200000	4385	1f78b4
9	20200001	20300000	3287	1f78b4
9	20300001	20400000	1953	1f78b4
9	20400001	20500000	2856	1f78b4
9	20500001	20600000	1870	1f78b4
9	20600001	20700000	1794	1f78b4
9	20700001	20800000	1757	1f78b4
9	20800001	20900000	3265	1f78b4
9	20900001	21000000	1914	1f78b4
9	21000001	21100000	2762	1f78b4
9	21100001	21200000	3263	1f78b4
9	21200001	21300000	2737	1f78b4
9	21300001	21400000	2007	1f78b4
9	21400001	21500000	4537	1f78b4
9	21500001	21600000	2321	1f78b4
9	21600001	21700000	1506	1f78b4
9	21700001	21800000	2632	1f78b4
9	21800001	21900000	2718	1f78b4
9	21900001	22000000	1859	1f78b4
9	22000001	22100000	1757	1f78b4
9	22100001	22200000	2057	1f78b4
9	22200001	22300000	4069	1f78b4
9	22300001	22400000	7095	1f78b4
9	22400001	22500000	6870	1f78b4
9	22500001	22600000	2408	1f78b4
9	22600001	22700000	2684	1f78b4
9	22700001	22800000	1702	1f78b4
9	22800001	22900000	8422	1f78b4
9	22900001	23000000	2350	1f78b4
9	23000001	23012720	20	1f78b4
10	1	100000	2661	1f78b4
10	100001	200000	8866	1f78b4
10	200001	300000	10201	1f78b4
10	300001	400000	3480	1f78b4
10	400001	500000	12668	1f78b4
10	500001	600000	13832	1f78b4
10	600001	700000	33837	1f78b4
10	700001	800000	12544	1f78b4
10	800001	900000	13760	1f78b4
10	900001	1000000	4868	1f78b4
10	1000001	1100000	3745	1f78b4
10	1100001	1200000	6967	1f78b4
10	1200001	1300000	2195	1f78b4
10	1300001	1400000	2609	1f78b4
